-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 03/01/2021 through 05/31/2021 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,PS,WS10M,PRECTOTCORR,RH2M,T2M_MAX,T2M_MIN
52.25,29.75,2021,113,99.93,4.74,2.49,81.77,9.24,1.65
52.25,30.25,2021,113,99.93,4.57,3.14,81.73,9.57,1.89
52.25,30.75,2021,113,99.9,4.37,3.75,81.31,9.97,2.27
52.25,31.25,2021,113,99.82,4.13,4.61,80.66,10.49,2.55
52.25,31.75,2021,113,99.71,4.03,5.72,81.43,10.74,2.61
52.25,32.25,2021,113,99.56,4.03,6.88,82.66,10.98,2.51
52.25,32.75,2021,113,99.47,4.02,7.5,83.19,11.13,2.64
52.25,33.25,2021,113,99.45,4.03,7.37,83.0,11.19,3.08
52.25,33.75,2021,113,99.43,4.16,6.66,83.12,11.18,3.56
52.25,34.25,2021,113,99.28,4.45,5.9,83.12,10.98,3.84
52.25,34.75,2021,113,99.13,4.79,5.55,83.33,11.95,3.97
52.25,35.25,2021,113,99.02,5.02,6.1,84.17,12.91,3.82
52.25,35.75,2021,113,98.97,5.16,7.39,85.29,13.46,3.31
52.25,36.25,2021,113,98.89,5.37,8.63,85.56,14.01,2.43
52.25,36.75,2021,113,98.95,5.16,9.37,84.94,14.47,3.14
52.25,37.25,2021,113,99.07,4.81,9.07,84.22,14.94,3.11
52.25,37.75,2021,113,99.2,4.55,6.9,83.47,15.24,2.84
52.25,38.25,2021,113,99.35,4.48,3.67,82.77,15.37,2.59
52.25,38.75,2021,113,99.56,4.52,1.75,82.22,15.51,2.35
52.75,29.25,2021,113,99.77,4.82,1.26,82.78,8.13,1.36
52.75,29.75,2021,113,99.78,4.73,2.03,83.12,8.57,1.22
52.75,30.25,2021,113,99.78,4.59,2.92,83.26,8.97,1.38
52.75,30.75,2021,113,99.75,4.42,3.78,83.04,9.33,1.82
52.75,31.25,2021,113,99.71,4.22,4.55,82.34,9.74,2.39
52.75,31.75,2021,113,99.59,4.04,5.56,82.44,10.04,2.55
52.75,32.25,2021,113,99.45,4.01,6.87,82.88,10.39,2.54
52.75,32.75,2021,113,99.35,3.94,7.96,83.29,10.64,2.66
52.75,33.25,2021,113,99.33,3.83,8.45,83.65,10.74,2.97
52.75,33.75,2021,113,99.36,3.89,8.13,84.25,10.76,3.3
52.75,34.25,2021,113,99.22,4.21,6.69,84.75,10.06,3.6
52.75,34.75,2021,113,99.03,4.56,5.8,84.86,11.02,3.75
52.75,35.25,2021,113,98.92,4.84,5.45,85.09,12.27,3.76
52.75,35.75,2021,113,98.91,5.06,5.49,85.5,13.18,3.53
52.75,36.25,2021,113,98.87,5.33,5.64,85.62,13.84,2.91
52.75,36.75,2021,113,98.86,5.39,6.68,85.08,14.17,2.97
52.75,37.25,2021,113,98.9,5.25,7.38,84.52,14.62,3.22
52.75,37.75,2021,113,99.02,4.96,6.34,84.0,14.96,3.23
52.75,38.25,2021,113,99.21,4.68,3.86,83.48,15.16,2.94
52.75,38.75,2021,113,99.44,4.69,1.99,82.91,15.37,2.63
53.25,29.25,2021,113,99.54,4.76,0.76,83.41,7.53,1.04
53.25,29.75,2021,113,99.57,4.67,1.17,83.96,7.92,0.89
53.25,30.25,2021,113,99.58,4.55,1.87,84.26,8.32,1.05
53.25,30.75,2021,113,99.57,4.41,2.79,84.15,8.7,1.55
53.25,31.25,2021,113,99.53,4.29,3.81,83.62,9.08,2.21
53.25,31.75,2021,113,99.43,4.06,5.05,83.65,9.35,2.36
53.25,32.25,2021,113,99.31,3.84,6.47,84.05,9.59,2.44
53.25,32.75,2021,113,99.21,3.56,7.88,84.56,9.82,2.6
53.25,33.25,2021,113,99.15,3.38,8.91,85.18,9.98,2.86
53.25,33.75,2021,113,99.16,3.67,9.06,86.16,9.92,3.1
53.25,34.25,2021,113,99.13,4.02,7.45,86.86,9.27,3.43
53.25,34.75,2021,113,99.04,4.32,6.1,86.51,10.21,3.66
53.25,35.25,2021,113,98.96,4.62,5.13,86.04,11.69,3.74
53.25,35.75,2021,113,98.93,4.94,4.51,85.87,12.99,3.57
53.25,36.25,2021,113,98.92,5.27,4.06,85.84,13.71,3.04
53.25,36.75,2021,113,98.83,5.5,4.39,85.52,13.97,2.82
53.25,37.25,2021,113,98.78,5.56,5.19,84.99,14.33,3.33
53.25,37.75,2021,113,98.86,5.38,5.11,84.42,14.67,3.67
53.25,38.25,2021,113,99.05,5.07,3.9,83.89,14.95,3.55
53.25,38.75,2021,113,99.27,4.95,2.34,83.31,15.21,3.31
43.75,29.25,2021,114,102.2,5.39,0.13,77.11,11.07,10.11
43.75,29.75,2021,114,102.27,5.61,0.09,76.29,10.99,10.41
43.75,30.25,2021,114,102.27,5.65,0.06,75.67,11.08,10.47
43.75,30.75,2021,114,102.27,5.64,0.06,75.52,11.14,10.49
43.75,31.25,2021,114,102.26,5.64,0.06,75.59,11.23,10.48
43.75,31.75,2021,114,102.26,5.61,0.08,76.57,11.34,10.45
43.75,32.25,2021,114,102.25,5.52,0.05,77.49,11.31,10.48
43.75,32.75,2021,114,102.23,5.32,0.03,78.2,11.28,10.53
43.75,33.25,2021,114,102.21,4.98,0.01,78.79,11.34,10.57
43.75,33.75,2021,114,102.19,4.41,0.0,79.59,11.49,10.58
43.75,34.25,2021,114,102.17,3.68,0.02,80.12,11.51,10.65
43.75,34.75,2021,114,102.17,3.57,0.05,80.4,11.53,10.61
43.75,35.25,2021,114,102.16,3.82,0.16,79.66,11.56,10.58
43.75,35.75,2021,114,102.14,4.16,0.55,78.27,11.64,10.65
43.75,36.25,2021,114,102.14,4.28,1.5,77.72,11.78,10.87
43.75,36.75,2021,114,102.13,4.57,1.92,78.34,11.9,11.1
43.75,37.25,2021,114,102.12,4.72,1.9,79.21,12.03,11.37
43.75,37.75,2021,114,102.09,4.58,1.47,81.28,12.2,11.6
43.75,38.25,2021,114,102.02,4.05,0.91,84.28,12.51,11.66
43.75,38.75,2021,114,101.84,3.11,0.72,86.78,13.17,11.41
44.25,29.25,2021,114,102.2,4.56,0.11,72.79,11.24,9.61
44.25,29.75,2021,114,102.3,4.63,0.09,71.79,10.81,10.22
44.25,30.25,2021,114,102.29,4.54,0.07,71.49,10.78,10.35
44.25,30.75,2021,114,102.29,4.46,0.04,72.12,10.74,10.39
44.25,31.25,2021,114,102.29,4.42,0.04,72.84,10.77,10.35
44.25,31.75,2021,114,102.28,4.55,0.06,73.12,10.93,10.34
44.25,32.25,2021,114,102.27,4.84,0.04,74.39,11.01,10.35
44.25,32.75,2021,114,102.2,5.09,0.03,75.25,11.06,10.31
44.25,33.25,2021,114,101.84,5.12,0.01,75.0,11.29,9.94
44.25,33.75,2021,114,100.8,4.84,0.01,73.62,12.01,8.78
44.25,34.25,2021,114,101.13,4.19,0.01,74.58,12.08,9.51
44.25,34.75,2021,114,101.74,3.92,0.01,75.53,12.13,10.33
44.25,35.25,2021,114,102.11,4.06,0.03,75.96,12.06,10.69
44.25,35.75,2021,114,102.12,4.37,0.16,75.58,11.92,10.65
44.25,36.25,2021,114,102.12,4.38,0.6,74.25,11.92,10.88
44.25,36.75,2021,114,102.11,4.76,0.94,74.12,12.03,11.22
44.25,37.25,2021,114,101.94,4.84,1.09,74.43,12.34,11.34
44.25,37.75,2021,114,101.66,4.44,1.15,76.31,12.91,10.96
44.25,38.25,2021,114,101.24,3.59,1.18,79.42,13.71,10.06
44.25,38.75,2021,114,100.62,2.53,1.2,82.0,14.56,8.78
44.75,29.25,2021,114,102.14,3.39,0.04,68.34,13.45,7.67
44.75,29.75,2021,114,102.29,3.61,0.04,68.21,12.02,9.13
44.75,30.25,2021,114,102.3,3.59,0.04,69.3,11.05,9.9
44.75,30.75,2021,114,102.3,3.41,0.03,71.08,10.63,9.99
44.75,31.25,2021,114,102.3,3.33,0.02,72.25,10.46,9.9
44.75,31.75,2021,114,102.28,3.6,0.03,72.22,10.47,9.95
44.75,32.25,2021,114,102.27,4.15,0.03,72.8,10.6,10.02
44.75,32.75,2021,114,102.17,4.63,0.02,72.92,10.95,9.83
44.75,33.25,2021,114,101.68,4.84,0.01,71.9,11.72,8.9
44.75,33.75,2021,114,100.3,4.68,0.02,69.38,13.2,6.6
44.75,34.25,2021,114,99.48,4.72,0.01,68.28,13.5,5.96
44.75,34.75,2021,114,100.33,4.62,0.01,68.73,13.67,7.19
44.75,35.25,2021,114,101.37,4.68,0.01,70.79,13.42,8.79
44.75,35.75,2021,114,101.91,4.9,0.03,73.26,12.88,9.91
44.75,36.25,2021,114,101.97,5.04,0.14,73.66,12.58,10.42
44.75,36.75,2021,114,101.97,5.07,0.27,72.31,12.51,10.67
44.75,37.25,2021,114,101.65,4.87,0.41,71.14,13.03,10.11
44.75,37.75,2021,114,101.25,4.38,0.66,71.84,14.05,8.95
44.75,38.25,2021,114,100.89,3.78,0.99,74.35,15.18,7.55
44.75,38.75,2021,114,100.54,3.44,1.18,76.88,15.69,6.39
45.25,29.25,2021,114,102.06,2.56,0.03,66.68,15.45,4.8
45.25,29.75,2021,114,102.23,2.95,0.02,67.3,13.61,7.34
45.25,30.25,2021,114,102.29,3.12,0.02,69.28,11.79,9.07
45.25,30.75,2021,114,102.29,3.07,0.02,71.83,10.65,9.38
45.25,31.25,2021,114,102.29,3.18,0.01,73.66,10.13,9.33
45.25,31.75,2021,114,102.28,3.66,0.01,75.31,10.08,9.31
45.25,32.25,2021,114,102.2,4.2,0.01,73.92,10.51,9.23
45.25,32.75,2021,114,102.06,4.57,0.01,71.76,11.5,8.53
45.25,33.25,2021,114,101.81,4.66,0.01,69.76,12.95,7.22
45.25,33.75,2021,114,101.37,4.56,0.02,67.56,14.58,5.76
45.25,34.25,2021,114,100.22,5.03,0.03,64.69,15.0,4.9
45.25,34.75,2021,114,100.51,5.42,0.03,64.74,14.83,6.0
45.25,35.25,2021,114,101.27,5.67,0.02,67.79,13.98,7.82
45.25,35.75,2021,114,101.84,5.75,0.02,72.43,12.83,9.32
45.25,36.25,2021,114,101.85,5.71,0.04,75.78,12.26,9.7
45.25,36.75,2021,114,101.88,5.51,0.06,75.13,11.99,9.91
45.25,37.25,2021,114,101.74,5.31,0.11,72.91,12.58,9.16
45.25,37.75,2021,114,101.63,5.08,0.25,71.34,13.86,7.87
45.25,38.25,2021,114,101.61,4.87,0.43,71.11,15.29,6.65
45.25,38.75,2021,114,101.6,4.89,0.5,71.31,15.96,6.4
45.75,29.25,2021,114,101.66,2.78,0.11,69.29,14.76,2.67
45.75,29.75,2021,114,101.92,3.07,0.09,68.79,14.09,4.38
45.75,30.25,2021,114,102.12,3.27,0.07,70.19,12.74,6.42
45.75,30.75,2021,114,102.22,3.44,0.04,73.42,11.12,8.03
45.75,31.25,2021,114,102.26,3.79,0.01,76.75,10.3,8.6
45.75,31.75,2021,114,102.25,4.41,0.01,76.55,10.37,8.71
45.75,32.25,2021,114,102.17,4.9,0.01,74.72,10.86,8.37
45.75,32.75,2021,114,102.04,5.17,0.01,72.06,12.03,7.29
45.75,33.25,2021,114,101.89,5.3,0.01,68.98,13.6,6.03
45.75,33.75,2021,114,101.8,5.54,0.03,65.53,14.71,6.03
45.75,34.25,2021,114,101.79,5.89,0.06,62.58,15.11,6.68
45.75,34.75,2021,114,101.85,6.18,0.08,64.28,14.47,7.69
45.75,35.25,2021,114,101.94,6.26,0.07,69.03,13.13,8.55
45.75,35.75,2021,114,102.0,6.11,0.05,74.66,11.68,9.01
45.75,36.25,2021,114,101.93,5.79,0.03,78.44,10.96,9.03
45.75,36.75,2021,114,101.94,5.76,0.02,79.59,10.65,9.29
45.75,37.25,2021,114,101.97,5.83,0.03,78.36,11.09,9.24
45.75,37.75,2021,114,101.97,5.84,0.07,75.69,12.28,8.52
45.75,38.25,2021,114,101.91,5.7,0.12,72.58,13.97,7.32
45.75,38.75,2021,114,101.78,5.37,0.13,70.0,15.63,6.35
46.25,29.25,2021,114,101.13,3.32,0.18,72.03,13.23,1.55
46.25,29.75,2021,114,101.47,3.68,0.16,69.84,13.57,2.04
46.25,30.25,2021,114,101.78,4.01,0.11,69.74,13.24,3.51
46.25,30.75,2021,114,102.01,4.32,0.05,72.01,12.21,5.64
46.25,31.25,2021,114,102.14,4.71,0.03,74.56,11.57,7.02
46.25,31.75,2021,114,102.15,5.16,0.05,72.41,11.96,7.13
46.25,32.25,2021,114,102.09,5.36,0.05,70.69,12.59,6.16
46.25,32.75,2021,114,102.03,5.43,0.03,68.57,13.44,5.07
46.25,33.25,2021,114,101.96,5.51,0.02,65.92,14.29,4.59
46.25,33.75,2021,114,101.87,5.71,0.04,63.38,14.72,5.22
46.25,34.25,2021,114,101.85,6.0,0.1,61.42,15.02,5.86
46.25,34.75,2021,114,101.87,6.22,0.14,63.3,14.52,6.64
46.25,35.25,2021,114,101.91,6.35,0.14,67.41,13.45,7.47
46.25,35.75,2021,114,101.94,6.35,0.12,72.09,12.21,8.16
46.25,36.25,2021,114,101.93,6.18,0.07,75.59,11.33,8.46
46.25,36.75,2021,114,101.94,6.17,0.04,77.74,10.81,8.94
46.25,37.25,2021,114,101.93,6.3,0.02,78.39,10.87,9.32
46.25,37.75,2021,114,101.88,6.33,0.03,76.83,11.75,8.99
46.25,38.25,2021,114,101.8,6.13,0.04,73.77,13.28,7.9
46.25,38.75,2021,114,101.67,5.63,0.07,71.34,14.94,6.65
46.75,29.25,2021,114,100.89,3.8,0.12,71.63,11.99,1.74
46.75,29.75,2021,114,101.13,4.17,0.1,69.49,12.42,2.02
46.75,30.25,2021,114,101.35,4.53,0.07,68.39,12.8,2.47
46.75,30.75,2021,114,101.56,4.86,0.04,68.68,12.97,3.13
46.75,31.25,2021,114,101.74,5.14,0.03,69.78,12.89,4.01
46.75,31.75,2021,114,101.81,5.34,0.05,68.96,13.25,3.99
46.75,32.25,2021,114,101.77,5.33,0.05,66.76,13.84,3.19
46.75,32.75,2021,114,101.71,5.3,0.03,64.59,14.29,2.73
46.75,33.25,2021,114,101.65,5.35,0.02,63.2,14.49,3.01
46.75,33.75,2021,114,101.54,5.45,0.05,62.75,14.62,3.75
46.75,34.25,2021,114,101.49,5.63,0.16,62.2,14.74,4.11
46.75,34.75,2021,114,101.49,5.85,0.24,62.74,14.51,4.58
46.75,35.25,2021,114,101.49,6.08,0.28,64.19,14.05,5.16
46.75,35.75,2021,114,101.45,6.26,0.28,66.42,13.43,5.73
46.75,36.25,2021,114,101.37,6.31,0.24,69.38,12.72,6.06
46.75,36.75,2021,114,101.4,6.28,0.14,71.58,12.31,6.55
46.75,37.25,2021,114,101.52,6.41,0.09,72.86,12.04,7.57
46.75,37.75,2021,114,101.62,6.41,0.06,72.93,12.44,8.0
46.75,38.25,2021,114,101.64,6.23,0.09,72.21,13.42,7.7
46.75,38.75,2021,114,101.57,5.96,0.17,71.78,14.21,7.46
47.25,29.25,2021,114,100.58,4.27,0.05,69.63,11.36,1.81
47.25,29.75,2021,114,100.67,4.49,0.04,69.1,11.54,1.77
47.25,30.25,2021,114,100.84,4.71,0.04,68.56,11.9,1.68
47.25,30.75,2021,114,101.07,4.9,0.04,68.4,12.36,1.6
47.25,31.25,2021,114,101.24,5.04,0.04,69.25,12.54,1.73
47.25,31.75,2021,114,101.32,5.15,0.02,68.45,12.61,1.9
47.25,32.25,2021,114,101.32,5.2,0.01,66.77,12.75,1.96
47.25,32.75,2021,114,101.3,5.3,0.01,65.24,12.93,2.14
47.25,33.25,2021,114,101.27,5.5,0.04,64.35,13.11,2.62
47.25,33.75,2021,114,101.27,5.77,0.15,64.0,13.26,3.5
47.25,34.25,2021,114,101.3,5.95,0.36,63.65,13.26,4.09
47.25,34.75,2021,114,101.24,5.99,0.54,63.45,13.23,4.38
47.25,35.25,2021,114,101.08,5.91,0.66,63.75,13.19,4.18
47.25,35.75,2021,114,100.82,5.82,0.71,64.87,13.08,3.63
47.25,36.25,2021,114,100.46,5.84,0.69,67.09,12.71,3.19
47.25,36.75,2021,114,100.33,5.88,0.55,68.82,12.55,3.22
47.25,37.25,2021,114,100.53,5.96,0.39,69.91,12.52,4.15
47.25,37.75,2021,114,100.8,6.02,0.27,70.68,12.75,5.19
47.25,38.25,2021,114,101.03,5.99,0.26,71.21,13.24,5.89
47.25,38.75,2021,114,101.15,5.86,0.36,71.28,13.85,6.15
47.75,29.25,2021,114,100.09,4.62,0.04,68.53,10.71,1.17
47.75,29.75,2021,114,100.18,4.73,0.05,69.0,10.83,1.09
47.75,30.25,2021,114,100.4,4.85,0.07,69.49,10.98,1.11
47.75,30.75,2021,114,100.65,4.95,0.11,70.18,11.08,1.17
47.75,31.25,2021,114,100.72,5.04,0.1,71.12,11.06,1.19
47.75,31.75,2021,114,100.64,5.16,0.07,70.47,10.94,1.16
47.75,32.25,2021,114,100.72,5.21,0.05,69.13,11.11,1.24
47.75,32.75,2021,114,100.8,5.29,0.05,67.82,11.4,1.46
47.75,33.25,2021,114,100.85,5.43,0.12,66.88,11.73,1.85
47.75,33.75,2021,114,100.94,5.66,0.37,66.28,12.05,2.41
47.75,34.25,2021,114,100.97,5.88,0.91,66.08,12.15,2.97
47.75,34.75,2021,114,100.93,5.98,1.25,65.64,12.18,3.53
47.75,35.25,2021,114,100.77,5.94,1.44,65.65,12.14,3.44
47.75,35.75,2021,114,100.49,5.81,1.5,66.41,12.03,2.71
47.75,36.25,2021,114,100.17,5.77,1.47,67.78,11.83,2.01
47.75,36.75,2021,114,99.91,5.83,1.44,68.96,11.64,1.86
47.75,37.25,2021,114,99.84,5.82,1.22,69.91,11.8,1.96
47.75,37.75,2021,114,99.88,5.79,0.97,70.77,12.1,2.47
47.75,38.25,2021,114,99.99,5.73,0.81,71.54,12.49,3.15
47.75,38.75,2021,114,100.15,5.57,0.78,72.06,13.03,3.31
48.25,29.25,2021,114,99.6,4.85,0.09,68.42,9.53,0.85
48.25,29.75,2021,114,99.8,4.93,0.09,68.96,9.71,0.87
48.25,30.25,2021,114,100.03,4.99,0.12,69.89,9.95,0.9
48.25,30.75,2021,114,100.18,5.04,0.17,71.11,10.12,0.89
48.25,31.25,2021,114,100.13,5.12,0.24,72.16,10.08,0.8
48.25,31.75,2021,114,100.01,5.29,0.22,71.66,10.12,0.51
48.25,32.25,2021,114,100.12,5.4,0.19,70.72,10.44,0.48
48.25,32.75,2021,114,100.26,5.47,0.16,69.78,10.76,0.61
48.25,33.25,2021,114,100.37,5.55,0.22,69.03,10.99,0.89
48.25,33.75,2021,114,100.49,5.74,0.51,68.53,11.16,1.35
48.25,34.25,2021,114,100.5,5.86,1.42,68.73,11.32,1.51
48.25,34.75,2021,114,100.56,5.94,1.93,68.58,11.36,1.73
48.25,35.25,2021,114,100.53,5.98,2.24,68.51,11.31,1.67
48.25,35.75,2021,114,100.39,5.98,2.41,68.68,11.18,1.3
48.25,36.25,2021,114,100.26,5.97,2.37,68.91,11.02,0.92
48.25,36.75,2021,114,100.05,6.04,2.53,69.43,10.96,0.78
48.25,37.25,2021,114,99.8,6.07,2.42,70.26,10.93,0.73
48.25,37.75,2021,114,99.59,6.09,2.14,71.28,11.02,1.04
48.25,38.25,2021,114,99.46,6.07,1.78,72.37,11.23,1.58
48.25,38.75,2021,114,99.47,5.96,1.52,73.34,11.48,1.74
48.75,29.25,2021,114,99.24,5.03,0.12,69.36,8.42,0.48
48.75,29.75,2021,114,99.42,5.14,0.1,69.79,8.61,0.35
48.75,30.25,2021,114,99.6,5.22,0.1,70.3,8.9,0.28
48.75,30.75,2021,114,99.76,5.29,0.15,70.63,9.22,0.23
48.75,31.25,2021,114,99.83,5.37,0.29,70.53,9.47,0.2
48.75,31.75,2021,114,99.85,5.57,0.29,69.83,9.85,0.14
48.75,32.25,2021,114,99.96,5.85,0.29,69.51,10.16,0.47
48.75,32.75,2021,114,100.13,6.03,0.27,69.21,10.34,0.91
48.75,33.25,2021,114,100.32,6.08,0.29,69.1,10.38,1.22
48.75,33.75,2021,114,100.44,6.03,0.46,69.88,10.41,1.19
48.75,34.25,2021,114,100.57,6.12,1.12,70.32,10.52,1.21
48.75,34.75,2021,114,100.58,6.16,1.67,70.42,10.46,0.97
48.75,35.25,2021,114,100.46,6.21,2.15,70.38,10.36,0.58
48.75,35.75,2021,114,100.26,6.25,2.54,70.32,10.26,0.2
48.75,36.25,2021,114,100.11,6.2,2.82,70.22,10.12,-0.01
48.75,36.75,2021,114,100.01,6.28,3.12,70.34,10.21,-0.01
48.75,37.25,2021,114,99.92,6.31,3.21,70.71,10.33,0.04
48.75,37.75,2021,114,99.82,6.36,3.06,71.38,10.46,0.39
48.75,38.25,2021,114,99.73,6.4,2.72,72.27,10.58,0.91
48.75,38.75,2021,114,99.75,6.32,2.33,73.22,10.69,1.08
49.25,29.25,2021,114,99.08,5.29,0.17,71.03,7.56,0.03
49.25,29.75,2021,114,99.27,5.44,0.11,70.82,7.75,-0.05
49.25,30.25,2021,114,99.46,5.55,0.07,70.26,7.98,-0.08
49.25,30.75,2021,114,99.7,5.63,0.08,69.31,8.26,-0.09
49.25,31.25,2021,114,99.96,5.72,0.15,67.91,8.69,-0.01
49.25,31.75,2021,114,100.15,5.99,0.2,67.98,8.93,0.44
49.25,32.25,2021,114,100.3,6.36,0.27,68.51,9.02,1.15
49.25,32.75,2021,114,100.44,6.48,0.31,68.99,9.08,1.56
49.25,33.25,2021,114,100.55,6.3,0.33,69.62,9.18,1.43
49.25,33.75,2021,114,100.54,6.02,0.36,71.22,9.32,0.76
49.25,34.25,2021,114,100.59,6.02,0.58,71.64,9.46,0.51
49.25,34.75,2021,114,100.46,6.11,1.03,71.81,9.33,0.24
49.25,35.25,2021,114,100.22,6.26,1.53,71.84,9.19,-0.09
49.25,35.75,2021,114,100.0,6.39,2.04,71.8,9.18,-0.36
49.25,36.25,2021,114,99.94,6.38,2.62,71.62,9.3,-0.34
49.25,36.75,2021,114,99.96,6.44,3.03,71.68,9.52,-0.2
49.25,37.25,2021,114,99.97,6.52,3.19,71.99,9.75,0.0
49.25,37.75,2021,114,99.94,6.6,3.13,72.46,9.89,0.44
49.25,38.25,2021,114,99.91,6.62,2.92,73.07,9.96,0.93
49.25,38.75,2021,114,99.96,6.55,2.64,73.84,10.06,0.92
49.75,29.25,2021,114,99.2,5.5,0.31,73.61,6.68,0.01
49.75,29.75,2021,114,99.45,5.66,0.18,72.36,6.91,0.03
49.75,30.25,2021,114,99.7,5.79,0.09,70.71,7.18,0.05
49.75,30.75,2021,114,99.95,5.9,0.05,69.3,7.43,0.1
49.75,31.25,2021,114,100.2,6.06,0.06,68.25,7.78,0.33
49.75,31.75,2021,114,100.41,6.13,0.14,68.9,7.91,0.49
49.75,32.25,2021,114,100.51,6.22,0.25,70.08,7.87,0.67
49.75,32.75,2021,114,100.51,6.16,0.34,71.26,7.83,0.56
49.75,33.25,2021,114,100.44,5.97,0.39,72.3,7.86,0.17
49.75,33.75,2021,114,100.35,5.84,0.4,73.38,7.88,-0.16
49.75,34.25,2021,114,100.23,5.88,0.49,73.9,7.97,-0.24
49.75,34.75,2021,114,100.09,6.04,0.78,73.81,8.04,-0.27
49.75,35.25,2021,114,99.9,6.26,1.15,73.54,8.12,-0.34
49.75,35.75,2021,114,99.73,6.45,1.6,73.35,8.24,-0.41
49.75,36.25,2021,114,99.76,6.55,2.21,73.25,8.43,-0.34
49.75,36.75,2021,114,99.8,6.57,2.7,73.53,8.68,-0.22
49.75,37.25,2021,114,99.78,6.65,2.76,73.97,8.88,0.03
49.75,37.75,2021,114,99.73,6.73,2.65,74.56,9.04,0.48
49.75,38.25,2021,114,99.67,6.77,2.5,75.28,9.18,0.89
49.75,38.75,2021,114,99.65,6.76,2.27,76.12,9.3,0.64
50.25,29.25,2021,114,99.53,5.57,0.44,75.82,6.19,-0.11
50.25,29.75,2021,114,99.74,5.71,0.34,74.39,6.34,-0.15
50.25,30.25,2021,114,99.97,5.89,0.24,72.41,6.67,-0.08
50.25,30.75,2021,114,100.2,6.04,0.12,70.89,7.06,0.04
50.25,31.25,2021,114,100.36,6.08,0.08,70.56,7.44,0.03
50.25,31.75,2021,114,100.36,6.0,0.14,71.26,7.5,-0.24
50.25,32.25,2021,114,100.3,5.94,0.25,72.26,7.42,-0.44
50.25,32.75,2021,114,100.21,5.92,0.36,73.28,7.29,-0.5
50.25,33.25,2021,114,100.11,5.91,0.47,74.2,7.15,-0.46
50.25,33.75,2021,114,100.03,5.88,0.55,75.12,7.0,-0.45
50.25,34.25,2021,114,99.92,5.92,0.65,75.82,7.03,-0.48
50.25,34.75,2021,114,99.8,6.1,0.82,75.34,7.22,-0.38
50.25,35.25,2021,114,99.65,6.34,1.02,74.58,7.43,-0.32
50.25,35.75,2021,114,99.49,6.55,1.28,74.24,7.58,-0.32
50.25,36.25,2021,114,99.45,6.66,1.74,74.81,7.65,-0.32
50.25,36.75,2021,114,99.47,6.64,2.18,75.56,7.84,-0.24
50.25,37.25,2021,114,99.45,6.62,2.33,76.41,8.15,-0.07
50.25,37.75,2021,114,99.42,6.66,2.33,77.22,8.49,0.36
50.25,38.25,2021,114,99.39,6.75,2.27,77.94,8.8,0.81
50.25,38.75,2021,114,99.39,6.84,2.13,78.56,9.02,0.63
50.75,29.25,2021,114,99.83,5.71,0.46,77.14,5.98,-0.27
50.75,29.75,2021,114,100.01,5.81,0.39,76.22,6.13,-0.26
50.75,30.25,2021,114,100.18,5.96,0.31,74.53,6.47,-0.14
50.75,30.75,2021,114,100.33,6.08,0.21,72.85,6.92,-0.07
50.75,31.25,2021,114,100.37,5.98,0.16,72.5,7.23,-0.51
50.75,31.75,2021,114,100.26,6.02,0.21,73.32,7.1,-0.61
50.75,32.25,2021,114,100.12,6.06,0.28,74.06,7.04,-0.64
50.75,32.75,2021,114,99.98,6.13,0.4,74.44,7.01,-0.53
50.75,33.25,2021,114,99.85,6.19,0.58,74.62,6.99,-0.3
50.75,33.75,2021,114,99.76,6.18,0.84,75.12,6.93,-0.12
50.75,34.25,2021,114,99.66,6.14,1.06,75.42,7.01,-0.18
50.75,34.75,2021,114,99.55,6.24,1.23,75.42,7.09,-0.23
50.75,35.25,2021,114,99.41,6.4,1.33,75.46,7.09,-0.27
50.75,35.75,2021,114,99.25,6.59,1.43,75.84,7.07,-0.32
50.75,36.25,2021,114,99.08,6.73,1.65,76.84,7.23,-0.36
50.75,36.75,2021,114,99.06,6.66,1.99,77.89,7.38,-0.26
50.75,37.25,2021,114,99.08,6.57,2.21,78.98,7.86,-0.09
50.75,37.75,2021,114,99.12,6.56,2.34,79.86,8.41,0.38
50.75,38.25,2021,114,99.18,6.66,2.42,80.39,8.83,0.92
50.75,38.75,2021,114,99.29,6.78,2.47,80.59,9.06,0.89
51.25,29.25,2021,114,100.0,5.93,0.53,78.74,5.74,-0.14
51.25,29.75,2021,114,100.18,5.98,0.45,78.14,6.0,-0.12
51.25,30.25,2021,114,100.27,6.07,0.4,77.0,6.24,-0.11
51.25,30.75,2021,114,100.26,6.15,0.39,75.68,6.41,-0.18
51.25,31.25,2021,114,100.21,6.15,0.36,74.88,6.52,-0.47
51.25,31.75,2021,114,100.16,6.18,0.37,75.05,6.71,-0.45
